Numero_Decreto;Data_Decreto;Tipologia;CUP;Capitolo_di_Spesa;Piano_Gestionale;Ministero;Importo_EUR;Documento;Cartella
187;04-08-2023;Decreto Interministeriale;D42F23000240001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D32F23000340001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D42F23000250001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D72F23000260001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D92F23000330001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D32F23000360001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D52F23000250001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D82F23000840001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D22F23000260001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D52F23000240001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D32F23000350001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D42F23000270001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D92F23000320001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D12F23000200001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D72F23000250001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D42F23000260001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D12F23000190001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D24H23000190001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D74H23000150001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;D64H23000250001;7172;;ITOLO;;Decreto_ interministeriale_ n_187_ del_04-08-2023.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
187;04-08-2023;Decreto Interministeriale;;;;;;registrazione Corte dei Conti.pdf;Decreto Interministeriale n_ 187 del 04_08_2023
19;26-01-2022;Decreto Interministeriale;;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000019.26-01-2022.pdf;Decreto interministeriale n_ 19 del 26_01_2022
19;26-01-2022;Decreto Interministeriale;;;;;;Registrazione_CDC_19.pdf;Decreto interministeriale n_ 19 del 26_01_2022
19;26-01-2022;Decreto Interministeriale;;;;;;Registrazione_UCB_19.pdf;Decreto interministeriale n_ 19 del 26_01_2022
194;04-05-2021;Decreto Interministeriale;;1314;1;;;DI 194 anticipaz risorse CCNL anno 2019 - legge 58.pdf;Decreto Interministeriale n_ 194 del 04_05_2021
194;04-05-2021;Decreto Interministeriale;;;;;;Registrazione CdC 194.pdf;Decreto Interministeriale n_ 194 del 04_05_2021
194;04-05-2021;Decreto Interministeriale;;;;;;Registrazione UCB 194.pdf;Decreto Interministeriale n_ 194 del 04_05_2021
204;;Decreto Interministeriale;;;;;;Decreto Interministeriale n. 204 del 21 agosto 2023.pdf;Decreto Interministeriale n_ 204 del 21 agosto 202
221;30-08-2024;Decreto Interministeriale;B31B22001300006;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B61B22001030006;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B21B22000960008;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B91B22001270006;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B81B22001390007;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001660001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001670001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G69J20000430002;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C31B22001500006;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G51B22001410001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C51B22001600004;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;H21B21005370004;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C31B22001650004;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B11B22000770004;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;H67H22001440004;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;J81B16000730001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E91B22001990008;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E21B22001590008;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E41B22003640008;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E92C21001020001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C61B22002280004;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001770001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;F51B22000980001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001680001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G11B22001380009;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B71B22001570008;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;F61B22001690004;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G81B22001830006;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C11B17001080004;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C21B17000630004;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001690001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;F71B22001030001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;J71C22000000001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D41B22001510007;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001700001;7582;;ITOLO;35.000.000,00;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B31B22001300006;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B61B22001030006;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B21B22000960008;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B91B22001270006;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B81B22001390007;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001660001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001670001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G69J20000430002;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C31B22001500006;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G51B22001410001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C51B22001600004;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;H21B21005370004;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C31B22001650004;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B11B22000770004;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;H67H22001440004;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;J81B16000730001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E91B22001990008;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E21B22001590008;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E41B22003640008;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E92C21001020001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C61B22002280004;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001770001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;F51B22000980001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001680001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G11B22001380009;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B71B22001570008;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;F61B22001690004;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G81B22001830006;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C11B17001080004;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C21B17000630004;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001690001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;F71B22001030001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;J71C22000000001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D41B22001510007;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001700001;7582;4;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B31B22001300006;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B61B22001030006;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B21B22000960008;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B91B22001270006;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B81B22001390007;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001660001;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001670001;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G69J20000430002;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C31B22001500006;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G51B22001410001;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C51B22001600004;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;H21B21005370004;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C31B22001650004;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B11B22000770004;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;H67H22001440004;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;J81B16000730001;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E91B22001990008;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E21B22001590008;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E41B22003640008;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;E92C21001020001;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C61B22002280004;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001770001;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;F51B22000980001;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001680001;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G11B22001380009;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;B71B22001570008;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;F61B22001690004;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;G81B22001830006;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C11B17001080004;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;C21B17000630004;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
221;30-08-2024;Decreto Interministeriale;D11B22001690001;7582;1;ITOLO;;DM 221 30_08_24 PNRR.pdf;Decreto interministeriale n_ 221 del 30_08_2024
